stationnames,linename,lon,lat
顾戴路,地铁12号线(金海路-七莘路),121.3877328017978,31.142840831972922
虹莘路,地铁12号线(金海路-七莘路),121.37474295048307,31.139198634905053
七莘路,地铁12号线(金海路-七莘路),121.35853083648097,31.13376928747834
七莘路,地铁12号线(七莘路-金海路),121.35853083648097,31.13376928747834
虹莘路,地铁12号线(七莘路-金海路),121.37474295048307,31.139198634905053
顾戴路,地铁12号线(七莘路-金海路),121.3877328017978,31.142840831972922
东兰路,地铁12号线(七莘路-金海路),121.38733877164157,31.157600856937666
虹梅路,地铁12号线(七莘路-金海路),121.3927470433218,31.162170466615216
虹漕路,地铁12号线(七莘路-金海路),121.40590848366678,31.166055475422343
桂林公园,地铁12号线(七莘路-金海路),121.41401419508698,31.16875707938241
漕宝路,地铁12号线(七莘路-金海路),121.42861602764117,31.170480176397056
龙漕路,地铁12号线(七莘路-金海路),121.4390349817864,31.172127167996067
龙华,地铁12号线(七莘路-金海路),121.44818745823478,31.176204587402754
龙华中路,地铁12号线(七莘路-金海路),121.45209451862331,31.186658667245243
大木桥路,地铁12号线(七莘路-金海路),121.45922106113424,31.195937902547946
嘉善路,地铁12号线(七莘路-金海路),121.45646722626915,31.2040451495452
陕西南路,地铁12号线(七莘路-金海路),121.45461645170872,31.218004350201024
南京西路,地铁12号线(七莘路-金海路),121.45489584347784,31.229840500615172
汉中路,地铁12号线(七莘路-金海路),121.45437894037052,31.242559026653005
曲阜路,地铁12号线(七莘路-金海路),121.4670009365658,31.24426208271911
天潼路,地铁12号线(七莘路-金海路),121.47780520889955,31.24583816292245
国际客运中心,地铁12号线(七莘路-金海路),121.49381324857958,31.25220051279766
提篮桥,地铁12号线(七莘路-金海路),121.50227625631213,31.255509453600396
大连路,地铁12号线(七莘路-金海路),121.50866072174273,31.26009218419515
江浦公园,地铁12号线(七莘路-金海路),121.51936326515518,31.266535737440986
宁国路,地铁12号线(七莘路-金海路),121.5281104774798,31.270568627559342
隆昌路,地铁12号线(七莘路-金海路),121.5401217107599,31.277223970938856
爱国路,地铁12号线(七莘路-金海路),121.54876581917831,31.28215240546471
复兴岛,地铁12号线(七莘路-金海路),121.55689190433516,31.282904309161676
东陆路,地铁12号线(七莘路-金海路),121.57513244226548,31.284614305152346
巨峰路,地铁12号线(七莘路-金海路),121.58539162579876,31.282336334748567
杨高北路,地铁12号线(七莘路-金海路),121.59868061949824,31.282228330654522
金京路,地铁12号线(七莘路-金海路),121.61142043788776,31.28194716215577
申江路,地铁12号线(七莘路-金海路),121.62300326124412,31.28236111244494
金海路,地铁12号线(七莘路-金海路),121.63441999002458,31.265306833749232
新江湾城,地铁10号线(新江湾城-航中路),121.5021751410441,31.330789692342496
殷高东路,地铁10号线(新江湾城-航中路),121.50255892045165,31.323880574911836
三门路,地铁10号线(新江湾城-航中路),121.50360047101069,31.315134753722944
江湾体育场,地铁10号线(新江湾城-航中路),121.50969205437626,31.30504889283296
五角场,地铁10号线(新江湾城-航中路),121.5102569388246,31.30010468797861
国权路,地铁10号线(新江湾城-航中路),121.50580660602509,31.291376267954487
同济大学,地铁10号线(新江湾城-航中路),121.50206747269928,31.284577528844896
四平路,地铁10号线(新江湾城-航中路),121.49700435873925,31.276943044058065
邮电新村,地铁10号线(新江湾城-航中路),121.489822152937,31.270522310162953
海伦路,地铁10号线(新江湾城-航中路),121.48422026540928,31.26129204310376
四川北路,地铁10号线(新江湾城-航中路),121.47971268041323,31.253939587029944
天潼路,地铁10号线(新江湾城-航中路),121.47767315290058,31.24647455877888
南京东路,地铁10号线(新江湾城-航中路),121.48005813859892,31.240368502358432
豫园,地铁10号线(新江湾城-航中路),121.48283033758119,31.23027093044076
老西门,地铁10号线(新江湾城-航中路),121.47931185443552,31.221073985044608
新天地,地铁10号线(新江湾城-航中路),121.47075586345952,31.218294750858874
陕西南路,地铁10号线(新江湾城-航中路),121.45345799010008,31.21667610356292
上海图书馆,地铁10号线(新江湾城-航中路),121.43975165303726,31.209966368989658
交通大学,地铁10号线(新江湾城-航中路),121.42952631930164,31.20372474691698
虹桥路,地铁10号线(新江湾城-航中路),121.41767616931179,31.198490043241854
宋园路,地铁10号线(新江湾城-航中路),121.40731820626036,31.19832432977877
伊犁路,地铁10号线(新江湾城-航中路),121.39940058732157,31.20097434412085
水城路,地铁10号线(新江湾城-航中路),121.38754188867226,31.201298680700077
龙溪路,地铁10号线(新江湾城-航中路),121.3755174497979,31.19627515675488
龙柏新村,地铁10号线(新江湾城-航中路),121.36574151569107,31.179499867783807
紫藤路,地铁10号线(新江湾城-航中路),121.35981193469013,31.171681445587982
航中路,地铁10号线(新江湾城-航中路),121.35034954165577,31.16735491029436
迪士尼,地铁11号线(迪士尼-嘉定北),121.66377031658787,31.14344171532484
康新公路,地铁11号线(迪士尼-嘉定北),121.61315475438437,31.13263615326089
秀沿路,地铁11号线(迪士尼-嘉定北),121.59432235507288,31.140351775090128
罗山路,地铁11号线(迪士尼-嘉定北),121.58887700798388,31.155642856317183
御桥,地铁11号线(迪士尼-嘉定北),121.56648381280384,31.16040098148123
浦三路,地铁11号线(迪士尼-嘉定北),121.53480098086806,31.15315261157412
三林东,地铁11号线(迪士尼-嘉定北),121.51880263243744,31.148615696720988
三林,地铁11号线(迪士尼-嘉定北),121.50722238953828,31.145129244798714
东方体育中心,地铁11号线(迪士尼-嘉定北),121.4759816830213,31.155544087648288
龙耀路,地铁11号线(迪士尼-嘉定北),121.45520086426906,31.161730935268405
云锦路,地铁11号线(迪士尼-嘉定北),121.4539224378433,31.168382188033753
龙华,地铁11号线(迪士尼-嘉定北),121.44832283287316,31.174722871894488
上海游泳馆,地铁11号线(迪士尼-嘉定北),121.43694516736888,31.181132157907985
徐家汇,地铁11号线(迪士尼-嘉定北),121.43129211746741,31.19672505267654
交通大学,地铁11号线(迪士尼-嘉定北),121.43036086945169,31.20442615416461
江苏路,地铁11号线(迪士尼-嘉定北),121.42603629950821,31.222264656488672
隆德路,地铁11号线(迪士尼-嘉定北),121.4190699144333,31.23235020681778
曹杨路,地铁11号线(迪士尼-嘉定北),121.41334906712143,31.239552035635967
枫桥路,地铁11号线(迪士尼-嘉定北),121.40637866045608,31.243875186256922
真如,地铁11号线(迪士尼-嘉定北),121.40265961721035,31.252371675157644
上海西站,地铁11号线(迪士尼-嘉定北),121.39624456213512,31.2646176303592
李子园,地铁11号线(迪士尼-嘉定北),121.38538372745506,31.270850725571734
祁连山路,地铁11号线(迪士尼-嘉定北),121.37127921342696,31.273395084271602
武威路,地铁11号线(迪士尼-嘉定北),121.36014463095896,31.27892713670649
桃浦新村,地铁11号线(迪士尼-嘉定北),121.34497865491224,31.283411144688834
南翔,地铁11号线(迪士尼-嘉定北),121.31881991372576,31.298910112884144
马陆,地铁11号线(迪士尼-嘉定北),121.27241893659573,31.32160351532769
嘉定新城,地铁11号线(迪士尼-嘉定北),121.25000514095522,31.33207154070293
白银路,地铁11号线(迪士尼-嘉定北),121.24077949846972,31.34760308653689
嘉定西,地铁11号线(迪士尼-嘉定北),121.22346547191091,31.379152672353676
嘉定北,地铁11号线(迪士尼-嘉定北),121.23304370693278,31.393509952081804
花桥,地铁11号线(花桥-迪士尼),121.09962836865229,31.300552449480904
光明路,地铁11号线(花桥-迪士尼),121.11286133230976,31.29808036141952
兆丰路,地铁11号线(花桥-迪士尼),121.14569545209032,31.290833732219358
安亭,地铁11号线(花桥-迪士尼),121.15753439775094,31.290371645991048
上海汽车城,地铁11号线(花桥-迪士尼),121.176308122582,31.287314082234893
昌吉东路,地铁11号线(花桥-迪士尼),121.19594991631641,31.295530549442397
上海赛车场,地铁11号线(花桥-迪士尼),121.2216891832068,31.3338380538387
嘉定新城,地铁11号线(花桥-迪士尼),121.25000514095522,31.33207154070293
马陆,地铁11号线(花桥-迪士尼),121.27241893659573,31.32160351532769
南翔,地铁11号线(花桥-迪士尼),121.31881991372576,31.298910112884144
桃浦新村,地铁11号线(花桥-迪士尼),121.34497865491224,31.283411144688834
武威路,地铁11号线(花桥-迪士尼),121.36014463095896,31.27892713670649
祁连山路,地铁11号线(花桥-迪士尼),121.37127921342696,31.273395084271602
李子园,地铁11号线(花桥-迪士尼),121.38538372745506,31.270850725571734
上海西站,地铁11号线(花桥-迪士尼),121.39624456213512,31.2646176303592
真如,地铁11号线(花桥-迪士尼),121.40265961721035,31.252371675157644
枫桥路,地铁11号线(花桥-迪士尼),121.40637866045608,31.243875186256922
曹杨路,地铁11号线(花桥-迪士尼),121.41334906712143,31.239552035635967
隆德路,地铁11号线(花桥-迪士尼),121.4190699144333,31.23235020681778
江苏路,地铁11号线(花桥-迪士尼),121.42603629950821,31.222264656488672
交通大学,地铁11号线(花桥-迪士尼),121.43036086945169,31.20442615416461
徐家汇,地铁11号线(花桥-迪士尼),121.43129211746741,31.19672505267654
上海游泳馆,地铁11号线(花桥-迪士尼),121.43694516736888,31.181132157907985
龙华,地铁11号线(花桥-迪士尼),121.44832283287316,31.174722871894488
云锦路,地铁11号线(花桥-迪士尼),121.4539224378433,31.168382188033753
龙耀路,地铁11号线(花桥-迪士尼),121.45520086426906,31.161730935268405
东方体育中心,地铁11号线(花桥-迪士尼),121.4759816830213,31.155544087648288
三林,地铁11号线(花桥-迪士尼),121.50722238953828,31.145129244798714
三林东,地铁11号线(花桥-迪士尼),121.51880263243744,31.148615696720988
浦三路,地铁11号线(花桥-迪士尼),121.53480098086806,31.15315261157412
御桥,地铁11号线(花桥-迪士尼),121.56648381280384,31.16040098148123
罗山路,地铁11号线(花桥-迪士尼),121.58887700798388,31.155642856317183
秀沿路,地铁11号线(花桥-迪士尼),121.59432235507288,31.140351775090128
康新公路,地铁11号线(花桥-迪士尼),121.61315475438437,31.13263615326089
迪士尼,地铁11号线(花桥-迪士尼),121.66377031658787,31.14344171532484
嘉定北,地铁11号线(嘉定北-迪士尼),121.23304370693278,31.393509952081804
嘉定西,地铁11号线(嘉定北-迪士尼),121.22346547191091,31.379152672353676
白银路,地铁11号线(嘉定北-迪士尼),121.24077949846972,31.34760308653689
嘉定新城,地铁11号线(嘉定北-迪士尼),121.25000514095522,31.33207154070293
马陆,地铁11号线(嘉定北-迪士尼),121.27241893659573,31.32160351532769
南翔,地铁11号线(嘉定北-迪士尼),121.31881991372576,31.298910112884144
桃浦新村,地铁11号线(嘉定北-迪士尼),121.34497865491224,31.283411144688834
武威路,地铁11号线(嘉定北-迪士尼),121.36014463095896,31.27892713670649
祁连山路,地铁11号线(嘉定北-迪士尼),121.37127921342696,31.273395084271602
李子园,地铁11号线(嘉定北-迪士尼),121.38538372745506,31.270850725571734
上海西站,地铁11号线(嘉定北-迪士尼),121.39624456213512,31.2646176303592
真如,地铁11号线(嘉定北-迪士尼),121.40265961721035,31.252371675157644
枫桥路,地铁11号线(嘉定北-迪士尼),121.40637866045608,31.243875186256922
曹杨路,地铁11号线(嘉定北-迪士尼),121.41334906712143,31.239552035635967
隆德路,地铁11号线(嘉定北-迪士尼),121.4190699144333,31.23235020681778
江苏路,地铁11号线(嘉定北-迪士尼),121.42603629950821,31.222264656488672
交通大学,地铁11号线(嘉定北-迪士尼),121.43036086945169,31.20442615416461
徐家汇,地铁11号线(嘉定北-迪士尼),121.43129211746741,31.19672505267654
上海游泳馆,地铁11号线(嘉定北-迪士尼),121.43694516736888,31.181132157907985
龙华,地铁11号线(嘉定北-迪士尼),121.44832283287316,31.174722871894488
云锦路,地铁11号线(嘉定北-迪士尼),121.4539224378433,31.168382188033753
龙耀路,地铁11号线(嘉定北-迪士尼),121.45520086426906,31.161730935268405
东方体育中心,地铁11号线(嘉定北-迪士尼),121.4759816830213,31.155544087648288
三林,地铁11号线(嘉定北-迪士尼),121.50722238953828,31.145129244798714
三林东,地铁11号线(嘉定北-迪士尼),121.51880263243744,31.148615696720988
浦三路,地铁11号线(嘉定北-迪士尼),121.53480098086806,31.15315261157412
御桥,地铁11号线(嘉定北-迪士尼),121.56648381280384,31.16040098148123
罗山路,地铁11号线(嘉定北-迪士尼),121.58887700798388,31.155642856317183
秀沿路,地铁11号线(嘉定北-迪士尼),121.59432235507288,31.140351775090128
康新公路,地铁11号线(嘉定北-迪士尼),121.61315475438437,31.13263615326089
迪士尼,地铁11号线(嘉定北-迪士尼),121.66377031658787,31.14344171532484
迪士尼,地铁11号线(迪士尼-花桥),121.66377031658787,31.14344171532484
康新公路,地铁11号线(迪士尼-花桥),121.61315475438437,31.13263615326089
秀沿路,地铁11号线(迪士尼-花桥),121.59432235507288,31.140351775090128
罗山路,地铁11号线(迪士尼-花桥),121.58887700798388,31.155642856317183
御桥,地铁11号线(迪士尼-花桥),121.56648381280384,31.16040098148123
浦三路,地铁11号线(迪士尼-花桥),121.53480098086806,31.15315261157412
三林东,地铁11号线(迪士尼-花桥),121.51880263243744,31.148615696720988
三林,地铁11号线(迪士尼-花桥),121.50722238953828,31.145129244798714
东方体育中心,地铁11号线(迪士尼-花桥),121.4759816830213,31.155544087648288
龙耀路,地铁11号线(迪士尼-花桥),121.45520086426906,31.161730935268405
云锦路,地铁11号线(迪士尼-花桥),121.4539224378433,31.168382188033753
龙华,地铁11号线(迪士尼-花桥),121.44832283287316,31.174722871894488
上海游泳馆,地铁11号线(迪士尼-花桥),121.43694516736888,31.181132157907985
徐家汇,地铁11号线(迪士尼-花桥),121.43129211746741,31.19672505267654
交通大学,地铁11号线(迪士尼-花桥),121.43036086945169,31.20442615416461
江苏路,地铁11号线(迪士尼-花桥),121.42603629950821,31.222264656488672
隆德路,地铁11号线(迪士尼-花桥),121.4190699144333,31.23235020681778
曹杨路,地铁11号线(迪士尼-花桥),121.41334906712143,31.239552035635967
枫桥路,地铁11号线(迪士尼-花桥),121.40637866045608,31.243875186256922
真如,地铁11号线(迪士尼-花桥),121.40265961721035,31.252371675157644
上海西站,地铁11号线(迪士尼-花桥),121.39624456213512,31.2646176303592
李子园,地铁11号线(迪士尼-花桥),121.38538372745506,31.270850725571734
祁连山路,地铁11号线(迪士尼-花桥),121.37127921342696,31.273395084271602
武威路,地铁11号线(迪士尼-花桥),121.36014463095896,31.27892713670649
桃浦新村,地铁11号线(迪士尼-花桥),121.34497865491224,31.283411144688834
南翔,地铁11号线(迪士尼-花桥),121.31881991372576,31.298910112884144
马陆,地铁11号线(迪士尼-花桥),121.27241893659573,31.32160351532769
嘉定新城,地铁11号线(迪士尼-花桥),121.25000514095522,31.33207154070293
上海赛车场,地铁11号线(迪士尼-花桥),121.2216891832068,31.3338380538387
昌吉东路,地铁11号线(迪士尼-花桥),121.19594991631641,31.295530549442397
上海汽车城,地铁11号线(迪士尼-花桥),121.176308122582,31.287314082234893
安亭,地铁11号线(迪士尼-花桥),121.15753439775094,31.290371645991048
兆丰路,地铁11号线(迪士尼-花桥),121.14569545209032,31.290833732219358
光明路,地铁11号线(迪士尼-花桥),121.11286133230976,31.29808036141952
花桥,地铁11号线(迪士尼-花桥),121.09962836865229,31.300552449480904
张江路,地铁13号线(张江路-金运路),121.62473375262545,31.19147515628829
学林路,地铁13号线(张江路-金运路),121.61022489565296,31.185684076493807
中科路,地铁13号线(张江路-金运路),121.59787091956932,31.181074990993533
华夏中路,地铁13号线(张江路-金运路),121.57727936036356,31.17677062343298
莲溪路,地铁13号线(张江路-金运路),121.56218899223093,31.17121551759488
陈春路,地铁13号线(张江路-金运路),121.55340199317702,31.17717612887046
北蔡,地铁13号线(张江路-金运路),121.54810720084272,31.182318146329212
下南路,地铁13号线(张江路-金运路),121.53605310814159,31.18143996245211
华鹏路,地铁13号线(张江路-金运路),121.52227752664913,31.17849160733177
东明路,地铁13号线(张江路-金运路),121.50740038553991,31.174922012549825
成山路,地铁13号线(张江路-金运路),121.49288089217572,31.17358650870968
长清路,地铁13号线(张江路-金运路),121.4835453480238,31.175823170562825
世博大道,地铁13号线(张江路-金运路),121.47990517173751,31.184480111940328
世博会博物馆,地铁13号线(张江路-金运路),121.477470444159,31.198803241426177
马当路,地铁13号线(张江路-金运路),121.47175249858252,31.21203361754837
新天地,地铁13号线(张江路-金运路),121.470376107483,31.21754603818357
淮海中路,地铁13号线(张江路-金运路),121.45963625411177,31.222006139544558
南京西路,地铁13号线(张江路-金运路),121.45780158103632,31.230688690681248
自然博物馆,地铁13号线(张江路-金运路),121.45794577590952,31.23823144592732
汉中路,地铁13号线(张江路-金运路),121.45394687563495,31.24273643209557
江宁路,地铁13号线(张江路-金运路),121.44000214806196,31.24621787482544
长寿路,地铁13号线(张江路-金运路),121.43374545135592,31.242671487903728
武宁路,地铁13号线(张江路-金运路),121.42594526072456,31.236136324352174
隆德路,地铁13号线(张江路-金运路),121.41864447833792,31.232308427252043
金沙江路,地铁13号线(张江路-金运路),121.40784208718051,31.233011609388914
大渡河路,地铁13号线(张江路-金运路),121.3904719102833,31.233620330403266
真北路,地铁13号线(张江路-金运路),121.37763301565901,31.234060394877282
祁连山南路,地铁13号线(张江路-金运路),121.36273301583107,31.23935987237197
丰庄,地铁13号线(张江路-金运路),121.35070734459534,31.24435712368217
金沙江西路,地铁13号线(张江路-金运路),121.3300336253496,31.24295643327272
金运路,地铁13号线(张江路-金运路),121.31508840064134,31.24293847486636
金运路,地铁13号线(金运路-张江路),121.31508840064134,31.24293847486636
金沙江西路,地铁13号线(金运路-张江路),121.3300336253496,31.24295643327272
丰庄,地铁13号线(金运路-张江路),121.35070734459534,31.24435712368217
祁连山南路,地铁13号线(金运路-张江路),121.36273301583107,31.23935987237197
真北路,地铁13号线(金运路-张江路),121.37763301565901,31.234060394877282
大渡河路,地铁13号线(金运路-张江路),121.3904719102833,31.233620330403266
金沙江路,地铁13号线(金运路-张江路),121.40784208718051,31.233011609388914
隆德路,地铁13号线(金运路-张江路),121.41864447833792,31.232308427252043
武宁路,地铁13号线(金运路-张江路),121.42594526072456,31.236136324352174
长寿路,地铁13号线(金运路-张江路),121.43374545135592,31.242671487903728
江宁路,地铁13号线(金运路-张江路),121.44000214806196,31.24621787482544
汉中路,地铁13号线(金运路-张江路),121.45394687563495,31.24273643209557
自然博物馆,地铁13号线(金运路-张江路),121.45794577590952,31.23823144592732
南京西路,地铁13号线(金运路-张江路),121.45780158103632,31.230688690681248
淮海中路,地铁13号线(金运路-张江路),121.45963625411177,31.222006139544558
新天地,地铁13号线(金运路-张江路),121.470376107483,31.21754603818357
马当路,地铁13号线(金运路-张江路),121.47175249858252,31.21203361754837
世博会博物馆,地铁13号线(金运路-张江路),121.477470444159,31.198803241426177
世博大道,地铁13号线(金运路-张江路),121.47990517173751,31.184480111940328
长清路,地铁13号线(金运路-张江路),121.4835453480238,31.175823170562825
成山路,地铁13号线(金运路-张江路),121.49288089217572,31.17358650870968
东明路,地铁13号线(金运路-张江路),121.50740038553991,31.174922012549825
华鹏路,地铁13号线(金运路-张江路),121.52227752664913,31.17849160733177
下南路,地铁13号线(金运路-张江路),121.53605310814159,31.18143996245211
北蔡,地铁13号线(金运路-张江路),121.54810720084272,31.182318146329212
陈春路,地铁13号线(金运路-张江路),121.55340199317702,31.17717612887046
莲溪路,地铁13号线(金运路-张江路),121.56218899223093,31.17121551759488
华夏中路,地铁13号线(金运路-张江路),121.57727936036356,31.17677062343298
中科路,地铁13号线(金运路-张江路),121.59787091956932,31.181074990993533
学林路,地铁13号线(金运路-张江路),121.61022489565296,31.185684076493807
张江路,地铁13号线(金运路-张江路),121.62473375262545,31.19147515628829
龙阳路,地铁16号线(龙阳路-滴水湖),121.55342284678402,31.20416088402647
华夏中路,地铁16号线(龙阳路-滴水湖),121.57898333494984,31.1778997699077
罗山路,地铁16号线(龙阳路-滴水湖),121.5890218251742,31.155674661983102
周浦东,地铁16号线(龙阳路-滴水湖),121.60282535602936,31.112152273387203
鹤沙航城,地铁16号线(龙阳路-滴水湖),121.60707774393371,31.080263685647093
航头东,地铁16号线(龙阳路-滴水湖),121.61334888944144,31.05722521282219
新场,地铁16号线(龙阳路-滴水湖),121.64484311220068,31.04778754446248
野生动物园,地铁16号线(龙阳路-滴水湖),121.69497820106514,31.05243650764111
惠南,地铁16号线(龙阳路-滴水湖),121.7573900188764,31.05589742879377
惠南东,地铁16号线(龙阳路-滴水湖),121.78955510840623,31.028644643067235
书院,地铁16号线(龙阳路-滴水湖),121.8464773754668,30.961623400024198
临港大道,地铁16号线(龙阳路-滴水湖),121.90677465034466,30.925876389592066
滴水湖,地铁16号线(龙阳路-滴水湖),121.92582923159466,30.909291794159852
滴水湖,地铁16号线(滴水湖-龙阳路),121.92582923159466,30.909291794159852
临港大道,地铁16号线(滴水湖-龙阳路),121.90677465034466,30.925876389592066
书院,地铁16号线(滴水湖-龙阳路),121.8464773754668,30.961623400024198
惠南东,地铁16号线(滴水湖-龙阳路),121.78955510840623,31.028644643067235
惠南,地铁16号线(滴水湖-龙阳路),121.7573900188764,31.05589742879377
野生动物园,地铁16号线(滴水湖-龙阳路),121.69497820106514,31.05243650764111
新场,地铁16号线(滴水湖-龙阳路),121.64484311220068,31.04778754446248
航头东,地铁16号线(滴水湖-龙阳路),121.61334888944144,31.05722521282219
鹤沙航城,地铁16号线(滴水湖-龙阳路),121.60707774393371,31.080263685647093
周浦东,地铁16号线(滴水湖-龙阳路),121.60282535602936,31.112152273387203
罗山路,地铁16号线(滴水湖-龙阳路),121.5890218251742,31.155674661983102
华夏中路,地铁16号线(滴水湖-龙阳路),121.57898333494984,31.1778997699077
龙阳路,地铁16号线(滴水湖-龙阳路),121.55342284678402,31.20416088402647
东方绿舟,地铁17号线(东方绿舟-虹桥火车站),121.01518089260419,31.100537654673875
朱家角,地铁17号线(东方绿舟-虹桥火车站),121.04451196062662,31.10249077144041
淀山湖大道,地铁17号线(东方绿舟-虹桥火车站),121.07747197509414,31.136264830465716
漕盈路,地铁17号线(东方绿舟-虹桥火车站),121.09167908313101,31.16228690247536
青浦新城,地铁17号线(东方绿舟-虹桥火车站),121.12075390567787,31.160703251525828
汇金路,地铁17号线(东方绿舟-虹桥火车站),121.14721813436731,31.163166743338014
赵巷,地铁17号线(东方绿舟-虹桥火车站),121.18783102205452,31.163181412786393
嘉松中路,地铁17号线(东方绿舟-虹桥火车站),121.21965094130572,31.166044507497173
徐泾北城,地铁17号线(东方绿舟-虹桥火车站),121.23727573848284,31.17748452596802
徐盈路,地铁17号线(东方绿舟-虹桥火车站),121.24963013668032,31.18036498912332
蟠龙路,地铁17号线(东方绿舟-虹桥火车站),121.27415484089263,31.18872076667067
诸光路,地铁17号线(东方绿舟-虹桥火车站),121.28869795269506,31.193825420367183
虹桥火车站,地铁17号线(东方绿舟-虹桥火车站),121.3169796249037,31.195979422878555
虹桥火车站,地铁17号线(虹桥火车站-东方绿舟),121.3169796249037,31.195979422878555
诸光路,地铁17号线(虹桥火车站-东方绿舟),121.28869795269506,31.193825420367183
蟠龙路,地铁17号线(虹桥火车站-东方绿舟),121.27415484089263,31.18872076667067
徐盈路,地铁17号线(虹桥火车站-东方绿舟),121.24963013668032,31.18036498912332
徐泾北城,地铁17号线(虹桥火车站-东方绿舟),121.23727573848284,31.17748452596802
嘉松中路,地铁17号线(虹桥火车站-东方绿舟),121.21965094130572,31.166044507497173
赵巷,地铁17号线(虹桥火车站-东方绿舟),121.18783102205452,31.163181412786393
汇金路,地铁17号线(虹桥火车站-东方绿舟),121.14721813436731,31.163166743338014
青浦新城,地铁17号线(虹桥火车站-东方绿舟),121.12075390567787,31.160703251525828
漕盈路,地铁17号线(虹桥火车站-东方绿舟),121.09167908313101,31.16228690247536
淀山湖大道,地铁17号线(虹桥火车站-东方绿舟),121.07747197509414,31.136264830465716
朱家角,地铁17号线(虹桥火车站-东方绿舟),121.04451196062662,31.10249077144041
东方绿舟,地铁17号线(虹桥火车站-东方绿舟),121.01518089260419,31.100537654673875
汇臻路,轨道交通浦江线(汇臻路-沈杜公路),121.52033768451582,31.02746432237321
东城一路,轨道交通浦江线(汇臻路-沈杜公路),121.52792546023475,31.03249739569496
浦航路,轨道交通浦江线(汇臻路-沈杜公路),121.52639214895352,31.04328025505232
闵瑞路,轨道交通浦江线(汇臻路-沈杜公路),121.52611191690521,31.050320963279447
三鲁公路,轨道交通浦江线(汇臻路-沈杜公路),121.52321067349285,31.05820654989118
沈杜公路,轨道交通浦江线(汇臻路-沈杜公路),121.5082287743703,31.06355183530239
沈杜公路,轨道交通浦江线(沈杜公路-汇臻路),121.5082287743703,31.06355183530239
三鲁公路,轨道交通浦江线(沈杜公路-汇臻路),121.52321067349285,31.05820654989118
闵瑞路,轨道交通浦江线(沈杜公路-汇臻路),121.52611191690521,31.050320963279447
浦航路,轨道交通浦江线(沈杜公路-汇臻路),121.52639214895352,31.04328025505232
东城一路,轨道交通浦江线(沈杜公路-汇臻路),121.52792546023475,31.03249739569496
汇臻路,轨道交通浦江线(沈杜公路-汇臻路),121.52033768451582,31.02746432237321
